track_name,artist_name,year,popularity,album_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,language
Old Haunts,Ramin Djawadi,2023,9,Tom Clancy's Jack Ryan: Season 3 & 4 (Prime Video Original Series Soundtrack),0.761,0.149,210215.0,0.133,0.963,4.0,0.108,-21.633,0.0,0.0368,70.697,5.0,0.0328,English
Going Rogue,Ramin Djawadi,2023,9,Tom Clancy's Jack Ryan: Season 3 & 4 (Prime Video Original Series Soundtrack),0.656,0.317,266253.0,0.106,0.737,7.0,0.109,-23.046,1.0,0.0317,111.971,4.0,0.0332,English
Proof of Concept,Ramin Djawadi,2023,9,Tom Clancy's Jack Ryan: Season 3 & 4 (Prime Video Original Series Soundtrack),0.563,0.196,342610.0,0.172,0.837,4.0,0.106,-20.177,0.0,0.0363,88.02,4.0,0.044,English
Running With Wolves,Ramin Djawadi,2023,9,Tom Clancy's Jack Ryan: Season 3 & 4 (Prime Video Original Series Soundtrack),-1.0,-1.0,150626.0,-1.0,-1.0,-1.0,-1.0,-100000.0,-1.0,-1.0,-1.0,-1.0,-1.0,English
They Will Underestimate You,Ramin Djawadi,2023,9,Tom Clancy's Jack Ryan: Season 3 & 4 (Prime Video Original Series Soundtrack),0.88,0.208,226428.0,0.0642,0.854,8.0,0.115,-23.909,0.0,0.0416,127.961,4.0,0.0393,English
Changing Tactics,Ramin Djawadi,2023,8,Tom Clancy's Jack Ryan: Season 3 & 4 (Prime Video Original Series Soundtrack),0.234,0.416,285714.0,0.223,0.788,8.0,0.0751,-21.257,1.0,0.0359,115.999,4.0,0.0395,English
Star on the Wall,Ramin Djawadi,2023,9,Tom Clancy's Jack Ryan: Season 3 & 4 (Prime Video Original Series Soundtrack),0.543,0.182,256839.0,0.244,0.943,0.0,0.117,-18.096,1.0,0.034,136.143,4.0,0.0355,English
Survivors of the Sands,"New World, Brandon Campbell, Ramin Djawadi",2023,12,New World (Original Game Soundtrack): Blood of the Sands,0.94,0.301,135655.0,0.24,0.858,2.0,0.0826,-15.105,0.0,0.036,139.633,4.0,0.0851,English
Caravanserai at Dawn,"New World, Brandon Campbell, Ramin Djawadi",2023,11,New World (Original Game Soundtrack): Blood of the Sands,0.727,0.568,131412.0,0.374,0.651,5.0,0.391,-13.298,1.0,0.0351,131.978,3.0,0.349,English
Friend of a Friend,Ramin Djawadi,2023,7,Tom Clancy's Jack Ryan: Season 3 & 4 (Prime Video Original Series Soundtrack),0.498,0.157,121039.0,0.0454,0.855,0.0,0.0791,-28.508,0.0,0.0354,76.642,3.0,0.0386,English
One for the Bunny,Ramin Djawadi,2023,7,Tom Clancy's Jack Ryan: Season 3 & 4 (Prime Video Original Series Soundtrack),0.415,0.212,209209.0,0.0915,0.894,10.0,0.109,-25.203,0.0,0.036,144.113,4.0,0.0835,English
Leverage,Ramin Djawadi,2023,6,Tom Clancy's Jack Ryan: Season 3 & 4 (Prime Video Original Series Soundtrack),0.442,0.324,265382.0,0.112,0.782,0.0,0.0788,-22.741,1.0,0.0382,131.93,4.0,0.0373,English
Wukong,Ramin Djawadi,2023,7,Tom Clancy's Jack Ryan: Season 3 & 4 (Prime Video Original Series Soundtrack),0.403,0.491,399498.0,0.268,0.857,5.0,0.0958,-19.131,0.0,0.033,133.997,4.0,0.0931,English
A Plea to The Ancients,"New World, Brandon Campbell, Ramin Djawadi",2023,8,New World (Original Game Soundtrack): Blood of the Sands,0.848,0.386,166963.0,0.318,0.789,2.0,0.119,-14.891,1.0,0.033,76.943,4.0,0.0856,English
Gossip at the Oasis,"New World, Brandon Campbell, Ramin Djawadi",2023,7,New World (Original Game Soundtrack): Blood of the Sands,0.846,0.635,128220.0,0.272,0.193,2.0,0.0751,-14.971,1.0,0.0296,112.592,3.0,0.396,English
Wonders of Navenia,"Honor of Kings, Ramin Djawadi",2023,7,Navenia (Original Game Soundtrack),0.75,0.397,192733.0,0.428,0.941,10.0,0.118,-13.43,1.0,0.0289,74.028,4.0,0.339,English
Halls of Anubis,"New World, Brandon Campbell, Ramin Djawadi",2023,8,New World (Original Game Soundtrack): Blood of the Sands,0.714,0.457,66712.0,0.542,0.906,2.0,0.242,-15.233,0.0,0.0478,135.058,4.0,0.064,English
Maat's Justice,"New World, Brandon Campbell, Ramin Djawadi",2023,11,New World (Original Game Soundtrack): Blood of the Sands,0.29,0.467,74763.0,0.632,0.661,10.0,0.117,-13.107,0.0,0.0512,129.977,4.0,0.148,English
What Lies Below,"New World, Brandon Campbell, Ramin Djawadi",2023,9,New World (Original Game Soundtrack): Blood of the Sands,0.881,0.495,128229.0,0.63,0.952,8.0,0.227,-13.417,1.0,0.0456,140.004,4.0,0.342,English
Corruption Spreads,"New World, Brandon Campbell, Ramin Djawadi",2023,9,New World (Original Game Soundtrack): Blood of the Sands,0.356,0.504,137022.0,0.459,0.863,2.0,0.0979,-13.115,0.0,0.0315,89.93,4.0,0.546,English
The Coming Storm,"New World, Brandon Campbell, Ramin Djawadi",2023,5,New World (Original Game Soundtrack): Blood of the Sands,0.418,0.427,141836.0,0.522,0.913,0.0,0.0904,-11.083,0.0,0.0456,82.938,4.0,0.324,English
The Scarab's Impression,"New World, Brandon Campbell, Ramin Djawadi",2023,7,New World (Original Game Soundtrack): Blood of the Sands,0.243,0.42,95065.0,0.557,0.445,7.0,0.0962,-12.302,1.0,0.0511,85.122,4.0,0.0468,English
Visiting the Bazaar,"New World, Brandon Campbell, Ramin Djawadi",2023,6,New World (Original Game Soundtrack): Blood of the Sands,0.624,0.642,124266.0,0.485,0.451,7.0,0.365,-13.779,1.0,0.0335,149.858,4.0,0.608,English
Sandstorm Warning,"New World, Brandon Campbell, Ramin Djawadi",2023,7,New World (Original Game Soundtrack): Blood of the Sands,0.38,0.552,54905.0,0.635,0.945,5.0,0.172,-14.395,0.0,0.0285,130.006,4.0,0.692,English
Shadowed Dunes,"New World, Brandon Campbell, Ramin Djawadi",2023,6,New World (Original Game Soundtrack): Blood of the Sands,0.501,0.576,175574.0,0.462,0.778,0.0,0.093,-17.183,1.0,0.0328,79.997,3.0,0.545,English
Road to Adventure,"New World, Brandon Campbell, Ramin Djawadi",2023,6,New World (Original Game Soundtrack): Blood of the Sands,0.589,0.571,124086.0,0.35,0.766,2.0,0.0885,-15.819,1.0,0.0284,104.924,3.0,0.251,English
"Main Theme (From ""Game of Thrones"")","Ramin Djawadi, Maksym Rzemiński, Rzeminski Chamber Orchestra",2023,5,She Remembers,0.973,0.344,150947.0,0.31,0.869,0.0,0.107,-15.097,0.0,0.0301,103.621,4.0,0.266,English
Wonders of Navenia,"Honor of Kings, Ramin Djawadi",2023,2,2023 Navenia Main Theme,0.749,0.385,192733.0,0.426,0.939,7.0,0.118,-13.43,0.0,0.0308,74.029,4.0,0.337,English
Voyage,"Honor of Kings, Ramin Djawadi",2023,2,Navenia (Original Game Soundtrack),0.707,0.327,245627.0,0.537,0.954,4.0,0.165,-11.076,0.0,0.0289,86.041,3.0,0.385,English
Voyage,"Honor of Kings, Ramin Djawadi",2023,1,2023 Navenia Main Theme,0.709,0.242,245627.0,0.535,0.946,4.0,0.164,-11.071,0.0,0.0313,171.982,3.0,0.405,English
Ramin Djawadi: Game of Thrones Theme in the Style of Philip Glass (Arr. for flute by Claudio Ferrarini),"Ramin Djawadi, Claudio Ferrarini",2023,4,Ramin Djawadi: Game of Thrones Theme in the Style of Philip Glass (Arr. for flute by Claudio Ferrarini),0.996,0.526,409424.0,0.316,0.951,0.0,0.0735,-11.768,0.0,0.0475,80.46,4.0,0.543,English
"Eternals Theme - From ""Eternals""/Score",Ramin Djawadi,2023,0,Pa que descanses,0.0937,0.434,227077.0,0.413,0.834,1.0,0.0552,-13.917,1.0,0.0433,90.018,4.0,0.234,English
All Must Choose,Ramin Djawadi,2024,59,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.352,0.394,284123.0,0.57,0.723,3.0,0.0911,-13.284,1.0,0.0329,83.751,4.0,0.127,English
End a War Before It Begins,Ramin Djawadi,2024,49,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.875,0.087,127119.0,0.0422,0.908,10.0,0.0891,-21.048,1.0,0.0383,167.863,4.0,0.0345,English
The Whisper Network,Ramin Djawadi,2024,48,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.872,0.826,93210.0,0.221,0.926,9.0,0.0936,-16.462,0.0,0.0613,104.011,4.0,0.0602,English
Remembering Those Who Came Before,Ramin Djawadi,2024,46,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.945,0.114,202389.0,0.0126,0.678,9.0,0.0877,-30.035,1.0,0.0437,76.428,3.0,0.0279,English
"Rook's Rest, Pt. 1",Ramin Djawadi,2024,45,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.725,0.491,453804.0,0.348,0.875,2.0,0.108,-15.308,1.0,0.031,95.978,4.0,0.126,English
Right to Grieve,Ramin Djawadi,2024,44,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.323,0.154,78276.0,0.0372,0.929,1.0,0.0984,-26.343,1.0,0.0518,135.354,4.0,0.035,English
Indulge in Darkness,Ramin Djawadi,2024,45,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.606,0.448,133763.0,0.269,0.852,10.0,0.0858,-19.437,0.0,0.0389,128.054,3.0,0.0426,English
"Rook's Rest, Pt. 2",Ramin Djawadi,2024,44,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.481,0.19,317764.0,0.353,0.86,7.0,0.108,-14.258,1.0,0.0378,110.684,4.0,0.0391,English
A Son for a Son,Ramin Djawadi,2024,44,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.733,0.289,122534.0,0.315,0.0917,7.0,0.144,-14.232,1.0,0.0412,97.627,3.0,0.224,English
Bear the Burden Alone,Ramin Djawadi,2024,44,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.952,0.19,135128.0,0.117,0.757,0.0,0.137,-20.995,0.0,0.0455,81.582,4.0,0.0359,English
Fight for Our Queen,Ramin Djawadi,2024,43,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.751,0.0705,122633.0,0.117,0.819,2.0,0.0943,-16.997,1.0,0.0487,77.135,4.0,0.031,English
Main Title (from “Game of Thrones”),Ramin Djawadi,2024,44,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.339,0.298,105173.0,0.589,0.942,8.0,0.125,-13.544,1.0,0.0421,169.745,3.0,0.522,English
Patience and Restraint,Ramin Djawadi,2024,43,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.809,0.469,176148.0,0.162,0.895,5.0,0.109,-25.676,1.0,0.0325,141.016,3.0,0.118,English
The Feeling of Betrayal,Ramin Djawadi,2024,42,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.911,0.234,136216.0,0.0624,0.643,5.0,0.106,-21.05,0.0,0.0432,141.165,5.0,0.0392,English
Blood and Cheese,Ramin Djawadi,2024,42,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.736,0.123,218278.0,0.223,0.685,5.0,0.0728,-26.071,1.0,0.0449,149.961,4.0,0.0358,English
There Will Be No Mercy,Ramin Djawadi,2024,41,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.413,0.21,147555.0,0.63,0.779,8.0,0.105,-14.36,1.0,0.0507,89.954,4.0,0.114,English
This Is Our Purpose,Ramin Djawadi,2024,40,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.959,0.18,79632.0,0.0293,0.909,11.0,0.0731,-31.956,0.0,0.0472,59.786,4.0,0.034,English
Born Together,Ramin Djawadi,2024,40,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.328,0.305,269437.0,0.0744,0.832,2.0,0.109,-30.785,1.0,0.0354,148.144,4.0,0.039,English
Strange Victory,Ramin Djawadi,2024,40,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.109,0.0789,248287.0,0.167,0.86,2.0,0.0997,-23.552,1.0,0.0403,81.011,3.0,0.033,English
Peace Will Be Restored,Ramin Djawadi,2024,40,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.45,0.166,161489.0,0.523,0.867,9.0,0.114,-15.12,1.0,0.0448,83.499,3.0,0.0378,English
Our Hope for the Future,Ramin Djawadi,2024,39,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.836,0.187,179580.0,0.0836,0.874,8.0,0.0998,-26.424,1.0,0.0348,82.919,4.0,0.0318,English
I Do Not Know My Part,Ramin Djawadi,2024,38,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.953,0.141,64737.0,0.00914,0.873,9.0,0.0553,-32.84,1.0,0.0472,73.887,4.0,0.0278,English
A Final Journey,Ramin Djawadi,2024,39,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.0502,0.0848,273106.0,0.23,0.741,1.0,0.0841,-22.248,1.0,0.0433,168.3,4.0,0.0305,English
Claim a Dragon,Ramin Djawadi,2024,39,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.761,0.193,154048.0,0.0136,0.876,5.0,0.058,-33.293,1.0,0.0398,77.304,4.0,0.0352,English
A Sworn Protector,Ramin Djawadi,2024,38,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.73,0.151,170121.0,0.00134,0.831,8.0,0.0588,-32.441,0.0,0.0506,107.078,4.0,0.0375,English
A Matter of Honor,Ramin Djawadi,2024,38,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.571,0.0615,152642.0,0.0514,0.941,2.0,0.0825,-29.653,1.0,0.0434,57.758,4.0,0.0356,English
A Mad Thought,Ramin Djawadi,2024,38,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.678,0.0992,97137.0,0.163,0.838,1.0,0.103,-21.49,1.0,0.0425,89.631,5.0,0.0296,English
You Know What You Must Do,Ramin Djawadi,2024,38,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.724,0.177,165323.0,0.0579,0.779,2.0,0.409,-28.926,1.0,0.0437,117.93,4.0,0.0328,English
Stolen Inheritance,Ramin Djawadi,2024,37,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.708,0.147,125400.0,0.0153,0.841,2.0,0.141,-33.783,1.0,0.0398,90.272,4.0,0.0234,English
Brotherhood of Steel (Full Version),Ramin Djawadi,2024,35,Fallout (Original Amazon Series Soundtrack),0.852,0.147,387627.0,0.0385,0.925,2.0,0.0864,-22.388,1.0,0.0334,96.009,3.0,0.0884,English
"Main Title (from the Netflix Series ""3 Body Problem"")",Ramin Djawadi,2024,38,3 Body Problem (Soundtrack from the Netflix Series),0.557,0.449,79808.0,0.284,0.748,10.0,0.106,-13.144,0.0,0.0291,111.183,3.0,0.0577,English
Born with Other Names,Ramin Djawadi,2024,36,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.586,0.171,99165.0,0.0729,0.825,2.0,0.109,-21.405,1.0,0.0428,82.662,4.0,0.0362,English
The Triarchy,Ramin Djawadi,2024,36,House of the Dragon: Season 2 (Soundtrack from the HBO® Series),0.683,0.332,49835.0,0.228,0.791,5.0,0.11,-25.449,1.0,0.0448,168.059,3.0,0.109,English
Origami Boats,Ramin Djawadi,2024,35,3 Body Problem (Soundtrack from the Netflix Series),0.845,0.152,137259.0,0.02,0.906,11.0,0.0601,-34.182,0.0,0.0416,136.512,4.0,0.0348,English
T-60,Ramin Djawadi,2024,33,Fallout (Original Amazon Series Soundtrack),0.927,0.261,202210.0,0.149,0.904,4.0,0.0931,-22.639,0.0,0.0426,95.971,3.0,0.0581,English
The Ghoul,Ramin Djawadi,2024,27,Fallout (Original Amazon Series Soundtrack),0.334,0.279,341617.0,0.0922,0.806,7.0,0.115,-25.902,1.0,0.0499,120.207,4.0,0.0386,English
3 Body Problem,Ramin Djawadi,2024,30,3 Body Problem (Soundtrack from the Netflix Series),0.256,0.169,165101.0,0.215,0.767,10.0,0.111,-16.169,0.0,0.0358,111.134,3.0,0.0347,English
"Main Title Theme (from ""House of the Dragon"") [BERN - Green Remix]","Ramin Djawadi, BERN",2024,29,"Main Title Theme (from ""House of the Dragon"") [Green / Black Remix]",0.00407,0.55,205960.0,0.752,0.777,7.0,0.27,-5.506,1.0,0.0359,173.968,4.0,0.2,English
Feo Fuerte y Formal,Ramin Djawadi,2024,25,Fallout (Original Amazon Series Soundtrack),0.0705,0.39,125023.0,0.394,0.827,7.0,0.0716,-9.724,0.0,0.0285,101.974,4.0,0.211,English
I See You,Ramin Djawadi,2024,26,3 Body Problem (Soundtrack from the Netflix Series),0.777,0.276,120078.0,0.125,0.711,3.0,0.0998,-22.245,0.0,0.041,112.615,3.0,0.0316,English
Ice Cream and Apple Pie,Ramin Djawadi,2024,24,Fallout (Original Amazon Series Soundtrack),0.883,0.222,190056.0,0.117,0.695,0.0,0.171,-28.019,0.0,0.0453,120.137,4.0,0.0764,English
All the Answers,Ramin Djawadi,2024,24,Fallout (Original Amazon Series Soundtrack),0.883,0.0634,506034.0,0.069,0.904,7.0,0.0688,-23.73,0.0,0.0429,68.244,4.0,0.0345,English
Repent,Ramin Djawadi,2024,26,3 Body Problem (Soundtrack from the Netflix Series),0.192,0.117,133265.0,0.122,0.728,2.0,0.0757,-16.482,1.0,0.036,88.871,4.0,0.0299,English
Nanofiber,Ramin Djawadi,2024,25,3 Body Problem (Soundtrack from the Netflix Series),0.864,0.472,184728.0,0.256,0.865,2.0,0.0903,-22.333,1.0,0.0392,102.0,4.0,0.0382,English
Do the Right Thing,Ramin Djawadi,2024,22,Fallout (Original Amazon Series Soundtrack),0.76,0.124,142027.0,0.161,0.883,9.0,0.0755,-20.047,0.0,0.0392,73.934,5.0,0.0332,English
Shady Sands,Ramin Djawadi,2024,23,Fallout (Original Amazon Series Soundtrack),0.709,0.157,207761.0,0.0556,0.859,7.0,0.0914,-25.528,0.0,0.0422,64.029,4.0,0.032,English
Do Not Answer,Ramin Djawadi,2024,25,3 Body Problem (Soundtrack from the Netflix Series),0.843,0.154,213190.0,0.0429,0.944,5.0,0.0917,-28.589,1.0,0.0447,58.52,3.0,0.0334,English
Vault 33,Ramin Djawadi,2024,23,Fallout (Original Amazon Series Soundtrack),0.232,0.349,294008.0,0.196,0.845,2.0,0.0873,-21.176,1.0,0.0391,160.025,4.0,0.102,English
War Never Changes,Ramin Djawadi,2024,21,Fallout (Original Amazon Series Soundtrack),0.85,0.173,145464.0,0.119,0.91,2.0,0.166,-23.668,0.0,0.0413,117.817,5.0,0.0296,English
Golden Rule,Ramin Djawadi,2024,21,Fallout (Original Amazon Series Soundtrack),0.235,0.371,142205.0,0.0888,0.763,2.0,0.11,-19.921,0.0,0.0267,76.073,4.0,0.108,English
Fulfill Your Purpose,Ramin Djawadi,2024,28,3 Body Problem (Soundtrack from the Netflix Series),0.96,0.157,221759.0,0.0308,0.88,7.0,0.119,-24.701,0.0,0.0411,138.157,4.0,0.0388,English
One Last Sunset,Ramin Djawadi,2024,25,3 Body Problem (Soundtrack from the Netflix Series),0.956,0.23,82796.0,0.00711,0.656,9.0,0.0957,-32.25,0.0,0.0455,54.509,4.0,0.0648,English
Run for the Hills,Ramin Djawadi,2024,21,Fallout (Original Amazon Series Soundtrack),0.677,0.385,160150.0,0.257,0.84,2.0,0.0918,-20.109,1.0,0.0308,95.982,3.0,0.11,English
"Main Title Theme (from ""House of the Dragon"") [Lucas Jesus - Black Remix]","Ramin Djawadi, Lucas Jesus",2024,25,"Main Title Theme (from ""House of the Dragon"") [Green / Black Remix]",0.0154,0.777,228680.0,0.904,0.9,8.0,0.1,-8.199,1.0,0.0745,135.015,4.0,0.0397,English
Artifact,Ramin Djawadi,2024,21,Fallout (Original Amazon Series Soundtrack),0.878,0.196,202830.0,0.0215,0.963,0.0,0.0765,-23.885,1.0,0.0367,62.349,4.0,0.0331,English
Wallfacers,Ramin Djawadi,2024,22,3 Body Problem (Soundtrack from the Netflix Series),0.88,0.235,210761.0,0.0385,0.893,4.0,0.0935,-33.407,0.0,0.031,83.931,4.0,0.0884,English
Surface Dweller Tradition,Ramin Djawadi,2024,20,Fallout (Original Amazon Series Soundtrack),0.847,0.407,283021.0,0.221,0.878,3.0,0.0978,-21.017,1.0,0.0379,101.945,4.0,0.039,English
Bringing Order to the Wasteland,Ramin Djawadi,2024,20,Fallout (Original Amazon Series Soundtrack),0.231,0.191,196915.0,0.323,0.87,0.0,0.115,-19.037,1.0,0.0419,110.977,4.0,0.045,English
San-Ti,Ramin Djawadi,2024,23,3 Body Problem (Soundtrack from the Netflix Series),0.355,0.197,223639.0,0.365,0.845,4.0,0.121,-17.526,0.0,0.0443,128.955,4.0,0.0974,English
Are You Compromised?,Ramin Djawadi,2024,20,Fallout (Original Amazon Series Soundtrack),0.362,0.429,194258.0,0.31,0.795,5.0,0.0997,-23.587,0.0,0.0412,148.138,4.0,0.144,English
Sophon,Ramin Djawadi,2024,22,3 Body Problem (Soundtrack from the Netflix Series),0.221,0.193,219427.0,0.305,0.688,9.0,0.104,-17.202,1.0,0.0551,128.583,4.0,0.0364,English
You Were Chosen,Ramin Djawadi,2024,21,3 Body Problem (Soundtrack from the Netflix Series),0.692,0.319,170102.0,0.143,0.861,10.0,0.109,-28.236,0.0,0.0409,171.921,4.0,0.0392,English
Target the Sun,Ramin Djawadi,2024,21,3 Body Problem (Soundtrack from the Netflix Series),0.29,0.134,181922.0,0.112,0.753,11.0,0.0765,-16.47,1.0,0.0383,59.686,4.0,0.0327,English
Management,Ramin Djawadi,2024,20,Fallout (Original Amazon Series Soundtrack),0.822,0.663,115545.0,0.156,0.866,2.0,0.0933,-33.301,1.0,0.0372,94.012,4.0,0.194,English
Chaotic or Stable,Ramin Djawadi,2024,21,3 Body Problem (Soundtrack from the Netflix Series),0.118,0.14,270120.0,0.503,0.473,5.0,0.14,-14.51,1.0,0.0664,81.036,4.0,0.0544,English
I Hate It Up Here,Ramin Djawadi,2024,19,Fallout (Original Amazon Series Soundtrack),0.0113,0.336,110871.0,0.365,0.822,1.0,0.353,-17.574,1.0,0.046,88.322,3.0,0.0377,English
Vault-Tec,Ramin Djawadi,2024,20,Fallout (Original Amazon Series Soundtrack),0.72,0.188,188169.0,0.123,0.919,7.0,0.0711,-29.167,0.0,0.0368,147.979,4.0,0.0495,English
Think About the Future,Ramin Djawadi,2024,19,Fallout (Original Amazon Series Soundtrack),0.44,0.108,201007.0,0.0613,0.867,2.0,0.117,-23.768,0.0,0.0362,86.646,1.0,0.0343,English
Rebuild Together,Ramin Djawadi,2024,19,Fallout (Original Amazon Series Soundtrack),0.525,0.19,35040.0,0.346,0.957,7.0,0.139,-16.119,1.0,0.0423,79.725,4.0,0.0768,English
Bulletproof,Ramin Djawadi,2024,21,3 Body Problem (Soundtrack from the Netflix Series),0.347,0.55,195167.0,0.507,0.778,6.0,0.11,-18.564,0.0,0.0342,102.022,4.0,0.0392,English
The Fate of the Planet,Ramin Djawadi,2024,21,3 Body Problem (Soundtrack from the Netflix Series),0.557,0.296,284646.0,0.308,0.808,11.0,0.0673,-18.4,0.0,0.0353,167.962,3.0,0.0344,English
They Are Coming,Ramin Djawadi,2024,20,3 Body Problem (Soundtrack from the Netflix Series),0.0511,0.506,143802.0,0.534,0.863,9.0,0.197,-13.214,0.0,0.0342,112.065,3.0,0.0606,English
Disintegration,"Beacon 23, Ramin Djawadi, William Marriott",2024,21,Beacon 23: Original Score from Seasons 1 and 2,0.761,0.089,305271.0,0.0948,0.757,0.0,0.0748,-22.246,0.0,0.0446,166.426,5.0,0.0296,English
Destroy the Science,Ramin Djawadi,2024,20,3 Body Problem (Soundtrack from the Netflix Series),0.515,0.198,375182.0,0.29,0.803,9.0,0.111,-15.879,0.0,0.033,147.929,4.0,0.0393,English
Dream Up a Solution,Ramin Djawadi,2024,18,3 Body Problem (Soundtrack from the Netflix Series),0.624,0.0636,220444.0,0.204,0.896,4.0,0.117,-20.243,1.0,0.0455,69.475,1.0,0.0321,English
Doomsday Express,Ramin Djawadi,2024,19,3 Body Problem (Soundtrack from the Netflix Series),0.76,0.0912,221081.0,0.178,0.84,2.0,0.123,-23.359,1.0,0.0364,82.925,5.0,0.0366,English
We Are All Adrift,"Beacon 23, Ramin Djawadi, William Marriott",2024,20,Beacon 23: Original Score from Seasons 1 and 2,0.182,0.383,140641.0,0.493,0.939,0.0,0.135,-16.418,1.0,0.0692,175.937,4.0,0.165,English
It Is Real,"Beacon 23, Ramin Djawadi, William Marriott",2024,15,Beacon 23: Original Score from Seasons 1 and 2,0.626,0.25,319285.0,0.296,0.901,0.0,0.331,-17.338,0.0,0.0517,127.953,4.0,0.039,English
You Are The Weapon,"Beacon 23, Ramin Djawadi, William Marriott",2024,14,Beacon 23: Original Score from Seasons 1 and 2,0.298,0.371,218976.0,0.344,0.566,1.0,0.117,-16.038,1.0,0.0673,128.05,3.0,0.079,English
Halan Kai Nelson,"Beacon 23, Ramin Djawadi, William Marriott",2024,8,Beacon 23: Original Score from Seasons 1 and 2,0.65,0.548,221166.0,0.251,0.887,5.0,0.0821,-18.726,0.0,0.0307,101.988,4.0,0.0467,English
Aster Calyx,"Beacon 23, Ramin Djawadi, William Marriott",2024,9,Beacon 23: Original Score from Seasons 1 and 2,0.941,0.171,183110.0,0.033,0.929,4.0,0.0954,-26.236,0.0,0.0468,81.794,4.0,0.0323,English
"Game of Thrones Suite (From ""Game of Thrones"")","Ramin Djawadi, Danish National Symphony Orchestra, Christian Schumann",2024,6,The Magic of Hollywood – Soundtracks,0.745,0.15,977373.0,0.31,0.624,2.0,0.303,-15.166,0.0,0.0358,85.746,3.0,0.0739,English
Game Of Thrones (Main Title),"Ramin Djawadi, Z!GOR",2024,7,Game Of Thrones (Main Title),0.941,0.276,114000.0,0.286,0.817,0.0,0.177,-12.754,0.0,0.0304,167.781,3.0,0.238,English
Harmony,"Beacon 23, Ramin Djawadi, William Marriott",2024,1,Beacon 23: Original Score from Seasons 1 and 2,0.875,0.346,255333.0,0.146,0.861,9.0,0.112,-26.067,0.0,0.0422,126.049,4.0,0.0393,English
I’m Not Ready To Say Goodbye,"Beacon 23, Ramin Djawadi, William Marriott",2024,2,Beacon 23: Original Score from Seasons 1 and 2,0.498,0.146,128051.0,0.0799,0.817,5.0,0.113,-21.333,0.0,0.0366,138.655,3.0,0.0353,English
My Father’s Truth,"Beacon 23, Ramin Djawadi, William Marriott",2024,4,Beacon 23: Original Score from Seasons 1 and 2,0.638,0.0755,137309.0,0.0487,0.779,8.0,0.122,-21.237,1.0,0.0409,79.353,1.0,0.0352,English
Are Those Tears,"Beacon 23, Ramin Djawadi, William Marriott",2024,2,Beacon 23: Original Score from Seasons 1 and 2,0.474,0.3,128040.0,0.131,0.941,9.0,0.121,-18.855,0.0,0.0315,102.05,4.0,0.0381,English
Sybarran Sail,"Beacon 23, Ramin Djawadi, William Marriott",2024,1,Beacon 23: Original Score from Seasons 1 and 2,0.202,0.378,225139.0,0.297,0.795,0.0,0.116,-17.565,1.0,0.0449,126.066,4.0,0.139,English
Space Tether,"Beacon 23, Ramin Djawadi, William Marriott",2024,0,Beacon 23: Original Score from Seasons 1 and 2,0.493,0.273,347139.0,0.462,0.884,10.0,0.112,-16.716,1.0,0.058,131.685,4.0,0.0699,English
I’ve Come To Think Of You,"Beacon 23, Ramin Djawadi, William Marriott",2024,1,Beacon 23: Original Score from Seasons 1 and 2,0.895,0.135,192890.0,0.0351,0.877,5.0,0.249,-25.388,0.0,0.0384,75.914,4.0,0.0311,English
Blue Dust,"Beacon 23, Ramin Djawadi, William Marriott",2024,1,Beacon 23: Original Score from Seasons 1 and 2,0.835,0.087,294413.0,0.128,0.902,9.0,0.0987,-20.195,1.0,0.041,85.165,4.0,0.0316,English
